job_id,job_title,company,location,experience,salary,skills,job_type,posted_date,job_url,scraped_at
601b3097bb35,Data Scientist,Scry Analytics,Gurugram,3-8 Yrs,,Computer science | deep learning | advanced analytics | data science | Analytical | Machine learning | Cloud | model development,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-scry-analytics-gurugram-3-to-8-years-120326502256,2026-06-03T20:31:49.183860
0ca69ce6c76d,Data Scientist -Telecom (RAN+ AI ),Airtel,Gurugram,6-11 Yrs,,Agentice AI | Radio | Data Science | SON | Python | CrewAI | Ran Optimization | Artificial Intelligence,,2 weeks ago,https://www.naukri.com/job-listings-data-scientist-telecom-ran-ai-airtel-gurugram-6-to-11-years-191125012756,2026-06-03T20:31:49.185865
f621c7cb8c68,Data Scientist-Artificial Intelligence,IBM,Gurugram,10-15 Yrs,,data scientist | semiconductor | fabrication | artificial intelligence | operations | b2b | design | manufacturing,,Few hours ago,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-gurugram-10-to-15-years-030626928082,2026-06-03T20:31:49.193389
65c15588f06b,Data Scientist,Luxoft,"Gurugram, Chennai, Bengaluru",8-12 Yrs,,Data Science | Pyspark | R | AWS | Python | SQL | Science | Data,,1 day ago,https://www.naukri.com/job-listings-data-scientist-luxoft-gurugram-chennai-bengaluru-8-to-12-years-020626027438,2026-06-03T20:31:49.195407
e507075acc8b,Data Scientist,WM UNIVERSAL SOLUTIONS PRIVATE LIMITED,"Pahari, Faridabad, Gurugram",4-6 Yrs,,Computer science | Automation | Data analysis | Coding | GCP | Analytical | Machine learning | Analytics,,Few hours ago,https://www.naukri.com/job-listings-data-scientist-wm-universal-solutions-private-limited-pahari-faridabad-gurugram-4-to-6-years-030626503976,2026-06-03T20:31:49.197605
017aa0cfb1ac,Data Scientist,Coforge,Hybrid - Greater Noida,6-11 Yrs,,Pyspark | Airlines | Data Scientist | Databricks | Data Modeling | Data Bricks | Data | Modeling,,2 days ago,https://www.naukri.com/job-listings-data-scientist-coforge-greater-noida-6-to-11-years-010626018436,2026-06-03T20:31:49.202589
a502e307fb42,Data Scientist/AI-ML,Codepanda Academy,"Delhi / NCR, Noida, Gurugram",0-5 Yrs,,Data Science | Business Intelligence | Generative AI | Artificial Intelligence | LLM | Machine Learning | Ml Algorithms | SQL,,5 days ago,https://www.naukri.com/job-listings-data-scientist-ai-ml-codepanda-academy-noida-gurugram-delhi-ncr-0-to-5-years-290526023855,2026-06-03T20:31:49.205602
d9512ce357d8,Walk-In || Data Scientist - Gurgaon,WM Universal Solutions,,,,Data Science | Power Bi | Tableau | Google Cloud Platforms | Machine Learning | Azure | GCP | Advanced Analytics,,2 days ago,https://www.naukri.com/job-listings-walk-in-data-scientist-gurgaon-wm-universal-solutions-gurugram-4-to-6-years-010626027886,2026-06-03T20:31:49.207597
4860f0868f37,Data Analyst / Data Scientist,USHA International,Gurugram,4-7 Yrs,,Data Scientist | Machine Learning | Python | Gen AI | Statsmodels | NLP | Pandas | Rag,,4 days ago,https://www.naukri.com/job-listings-data-analyst-data-scientist-usha-international-gurugram-4-to-7-years-300526013852,2026-06-03T20:31:49.211599
cbce72af69d1,Data Scientist,Optum,Noida,5-10 Yrs,,Data Scientist | Compliance | Architecture | Artificial Intelligence | Hadoop | Ai | Neural Networks | Regression,,2 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-5-to-10-years-010626922828,2026-06-03T20:31:49.212599
bc121d1aa913,Data Scientist II,FedEx,Chennai,8-13 Yrs,,Version control | Diagnostics | data science | Analytical | Artificial Intelligence | Machine learning | Agile | Genetics,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-ii-fedex-express-chennai-8-to-13-years-020326503016,2026-06-03T20:31:59.423647
be73eacede72,Data Scientist/Data Engineer/Data Analyst,Indium Software,Chennai,1-4 Yrs,,Performance tuning | Data validation | GIT | Data modeling | Analytical | Machine learning | Data processing | Apache,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-data-engineer-data-analyst-indium-software-chennai-1-to-4-years-211125500337,2026-06-03T20:31:59.425832
5d2ad9f70602,Data Scientist,UPS Supply Chain Solutions (UPS SCS),Chennai,3-7 Yrs,,Unix | Performance tuning | C++ | Data analysis | Linux | Data management | Windows | Open source,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-ups-pvt-ltd-chennai-3-to-7-years-190224501817,2026-06-03T20:31:59.455276
ea3b93f1fe2b,Data Scientist,Shell Pvt Ltd,Chennai,6-8 Yrs,,Mining | SAP | Renewable energy | LNG | Analytical | Monitoring | Analytics | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-shell-pvt-ltd-chennai-6-to-8-years-160226500207,2026-06-03T20:31:59.456304
2a30684b3035,Data Scientist - Gen AI + NLP & ML,Tiger Analytics,Hybrid - Chennai,4-9 Yrs,,Generative Ai | NLP | Machine Learning | Python | SQL | Data Science | Gen AI | Artificial Intelligence,,1 week ago,https://www.naukri.com/job-listings-data-scientist-gen-ai-nlp-ml-tiger-analytics-chennai-4-to-9-years-230226011427,2026-06-03T20:31:59.459971
ef4c87c27a97,Senior Data Scientist,Caterpillar Inc,Chennai,6-11 Yrs,,Text mining | Marketing analytics | Google Analytics | People development | Machine learning | Agile | Heavy equipment | Data mining,,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-caterpillar-brazil-chennai-6-to-11-years-160126501993,2026-06-03T20:31:59.464531
5d8f9b764267,"Senior - Data Scientist Python, R, SQL, EDA, GCP",UPS Supply Chain Solutions (UPS SCS),Chennai,5-10 Yrs,,Unix | Computer science | C++ | Data analysis | Linux | Windows | Open source | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-python-r-sql-eda-gcp-ups-pvt-ltd-chennai-5-to-10-years-300925504207,2026-06-03T20:31:59.467556
9a6d7ce1a0b5,Data Scientist,Altimetrik,Chennai(Taramani),2-6 Yrs,,Python | Data Science | Artificial Intelligence | Natural Language Processing | Aiml | Machine Learning | Data | Intelligence,,2 days ago,https://www.naukri.com/job-listings-data-scientist-altimetrik-chennai-2-to-6-years-010626014047,2026-06-03T20:31:59.477688
fb0ecfbb6689,Data Scientist,Codincity Digital Technologies,Chennai,4-8 Yrs,,PDF | Cloud management | Cloud | data governance | Performance optimization | Deployment | Data processing | Management,,2 days ago,https://www.naukri.com/job-listings-data-scientist-codincity-digital-technologies-chennai-4-to-8-years-010626503913,2026-06-03T20:31:59.479653
d7e4ef32e481,Data Scientist,Neowaretechnology Solutions,Chennai,2-7 Yrs,,Machine Learning | Data Science | Python | Generative Ai | Architecture | Artificial Intelligence | Natural Language Processing | Bi Tools,,1 day ago,https://www.naukri.com/job-listings-data-scientist-neowaretechnology-solutions-chennai-2-to-7-years-020626920293,2026-06-03T20:31:59.480682
d1458b9c37a7,Data Scientist,Capgemini,Chennai,4-7 Yrs,,Data Scientist | S3 | Compliance | Cassandra | Ai | Kafka | Machine Learning | Devops,,5 days ago,https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-chennai-4-to-7-years-290526905163,2026-06-03T20:31:59.483707
709c7ca25124,"Data Science Engineer - SQL, Python or R",Adobe,Noida,5-10 Yrs,,Product management | Adobe Acrobat | Data analysis | Excel | adobe analytics | Analytical | Adobe | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-science-engineer-sql-python-or-r-adobe-systems-india-pvt-ltd-noida-5-to-10-years-220426502507,2026-06-03T20:32:12.223120
4de0b20da881,Data Analyst,Magic Bus,Noida,3-8 Yrs,,data analysis | data management | dashboard development | data mining | presentation skills | pivot table | vlookup | analysis,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-magic-bus-noida-3-to-8-years-280125500558,2026-06-03T20:32:12.226185
5a1d3931e887,Data Engineering Manager,Iris Software,"Hybrid - Noida, Pune, Gurugram",10-12 Yrs,,Pyspark | Data Engineering | ETL | AWS | Python | Big Data | Spark | Data Modeling,,1 day ago,https://www.naukri.com/job-listings-data-engineering-manager-iris-software-noida-pune-gurugram-10-to-12-years-030326022214,2026-06-03T20:32:12.258782
bcba967e733f,Data Engineer/Senior Data Engineer- Azure DigiOps,Fractal Analytics,Noida,2-5 Yrs,,Change management | Automation | Coding | Data processing | Troubleshooting | Operations | Technical support | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-senior-data-engineer-azure-digiops-fractal-analytics-ltd-noida-2-to-5-years-120326501727,2026-06-03T20:32:12.259999
58641546840e,Lead Data Engineer,Provana,Noida,8-12 Yrs,,Data Engineering | Delta Lake | Python | Pyspark | Data Bricks | SQL | Data | Bricks,,1 week ago,https://www.naukri.com/job-listings-lead-data-engineer-provana-noida-8-to-12-years-100426008269,2026-06-03T20:32:12.262906
886ca7389185,Data Scientist,Scry Analytics,Noida,3-8 Yrs,,Computer science | deep learning | advanced analytics | data science | Analytical | Machine learning | Cloud | model development,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-scry-analytics-noida-3-to-8-years-120326502255,2026-06-03T20:32:12.263905
bcb6df47abaa,Big Data - Senior Engineer,Iris Software,Noida,5-10 Yrs,,big data | cloudera | python | software development | database programming | spark | scala | programming,,3+ weeks ago,https://www.naukri.com/job-listings-big-data-senior-engineer-iris-software-technologies-private-limited-noida-5-to-10-years-040526914878,2026-06-03T20:32:12.265904
13a321b7ebab,Data Scientist/AI Role JD (DataBricks),Sparix Global,Noida,7-8 Yrs,,Loop | Delivery management | Usage | orchestration | Architecture | Data processing | content generation | Deployment,,Few hours ago,https://www.naukri.com/job-listings-data-scientist-ai-role-jd-databricks-sparix-global-private-limited-noida-7-to-8-years-030626505084,2026-06-03T20:32:12.266904
959040dac249,Data Scientist,Insurity,Noida,2-6 Yrs,,Data Science | Predictive Modeling | Logistic Regression | Decision Tree | Xgboost | Statistical Modeling | Time Series | Python,,1 day ago,https://www.naukri.com/job-listings-data-scientist-insurity-noida-2-to-6-years-020626007025,2026-06-03T20:32:12.269907
abcae975fe08,Data Scientist,Optum,Noida,2-7 Yrs,,data scientist | Azure | Data Engineering | Use Cases | Natural Language Processing | Feature Engineering | Ai | Regression,,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-2-to-7-years-290526920424,2026-06-03T20:32:12.277017
b34e1290ec20,Data Scientist,Optum,Noida,5-8 Yrs,,data scientist | Tensorflow | Azure | Performance Optimization | Architecture | Use Cases | Feature Engineering | Ai,,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-5-to-8-years-290526920440,2026-06-03T20:32:12.278018
bd1652e66d61,Data Scientist,Optum,Noida,3-8 Yrs,,data scientist | Azure | Performance Optimization | Use Cases | Feature Engineering | Ai | Programming | Data Extraction,,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-3-to-8-years-290526920598,2026-06-03T20:32:12.286966
deae411e19bf,Data Scientist - 6-10 yr - Delhi,Tata Consultancy Services,"Noida, New Delhi, Delhi / NCR",6-10 Yrs,,Data Science | Python | Pytorch | Power Bi | Data Visualization | Machine Learning | Deep Learning | SQL,,1 week ago,https://www.naukri.com/job-listings-data-scientist-6-10-yr-delhi-tata-consultancy-services-noida-new-delhi-delhi-ncr-6-to-10-years-250526022750,2026-06-03T20:32:12.290477
f87e22ea7c7b,Data Scientist,Ltimindtree,"Hybrid - Noida, Hyderabad, Bengaluru",5-8 Yrs,,Data Science | Python | azure | Artificial Intelligence | Natural Language Processing | Aiml | Machine Learning | Deep Learning,,6 days ago,https://www.naukri.com/job-listings-data-scientist-ltimindtree-noida-hyderabad-bengaluru-5-to-8-years-280526000065,2026-06-03T20:32:12.293445
8e954506ab51,Data Scientist,Vrinda Global,"Hybrid - Noida, Pune, Gurugram",5-10 Yrs,,Langchain | Finance | Agentic Ai | Finance Process | o2c | Kafka | LLM | P2P,,5 days ago,https://www.naukri.com/job-listings-data-scientist-vrinda-global-noida-pune-gurugram-5-to-10-years-290526001844,2026-06-03T20:32:12.294439
0f28d2df2a21,Data Scientist (Software Delivery Analyst - Optimus AI),Mckinsey & Company,"Hybrid - Gurugram, Bengaluru",1-5 Yrs,,Machine Learning Operations | Python | Predictive Modeling | Data Science | Devops Ci Cd | devops | Natural Language Processing | Machine Learning,,1 week ago,https://www.naukri.com/job-listings-data-scientist-software-delivery-analyst-optimus-ai-mckinsey-company-gurugram-bengaluru-1-to-5-years-090226029210,2026-06-03T20:32:25.505776
d12a49475419,"Data Scientist III, Product Analytics",Expedia,Gurugram,5-10 Yrs,,Computer science | Prototype | Analytical | Product design | Data quality | Monitoring | Analytics | Testing,,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-iii-product-analytics-expedia-group-gurugram-5-to-10-years-060426502628,2026-06-03T20:32:25.508868
95825af6ef1d,"Manager, Data Scientist",Mastercard,Gurugram,10-12 Yrs,,Mining | Data management | Strategic partnerships | Information security | Machine learning | Data structures | Continuous improvement | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-manager-data-scientist-mastercard-gurugram-10-to-12-years-010426504105,2026-06-03T20:32:25.539151
c8d60ae78874,Data Scientist,Mckinsol Consulting,"Gurugram, Delhi / NCR",5-6 Yrs,,Data Science | Power Bi | Data Visualization | Machine Learning | Python | SQL | Machine | Science,,2 days ago,https://www.naukri.com/job-listings-data-scientist-mckinsol-consulting-gurugram-delhi-ncr-5-to-6-years-010626014156,2026-06-03T20:32:25.568501
29ddce9e06a1,Data Analyst,Indium Software,Bengaluru,1-5 Yrs,,Basic | tableau | Analytical | Data processing | power bi | Data Analyst | data visualization | Stakeholder management,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-indium-software-bengaluru-1-to-5-years-210426501246,2026-06-03T20:32:39.759199
d6d864fd5944,"Data Steward, Analyst/Associate",Goldman Sachs,Bengaluru,0-3 Yrs,,Automation | Data management | Wealth management | Analytical | Mutual funds | Reconciliation | Asset management | Macros,,3+ weeks ago,https://www.naukri.com/job-listings-data-steward-analyst-associate-goldman-sachs-bengaluru-0-to-3-years-200426503595,2026-06-03T20:32:39.761195
f17b58514b4f,Data Analyst,TVS Motor,Bengaluru,2-3 Yrs,,python | data analysis | mathematics | bi | strong analytical skills | power bi | business analysis | problem solving,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-tvs-motor-company-bengaluru-2-to-3-years-010426500928,2026-06-03T20:32:39.762194
61580eb6814c,Data Analyst,Wonderla Holidays,Bengaluru,3-5 Yrs,,D2C | Google Data Studio | R | Google Analytics | Power Bi | business metrics | Campaign Analytics | Tableau,,3 weeks ago,https://www.naukri.com/job-listings-data-analyst-wonderla-holidays-bengaluru-3-to-5-years-230326013931,2026-06-03T20:32:39.764194
f96eeaf09bee,Data Analyst - AI & ML,Kuku Fm,Bengaluru,1-3 Yrs,,Computer science | Logistic regression | Data analysis | Automation | Analytical | IOS app | Workflow | Data quality,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-ai-ml-kuku-fm-bengaluru-1-to-3-years-121225500427,2026-06-03T20:32:39.766182
9823ea2c88f9,Data Analyst,Maruti Suzuki,Bengaluru,3-8 Yrs,,Data analysis | Technical writing | Analytical | Cognos | Data mining | cisco | Analytics | Monitoring,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-maruti-suzuki-india-limited-bengaluru-3-to-8-years-310525501658,2026-06-03T20:32:39.769284
2b8d60267c5d,Data Analyst,Tata Consultancy Services,"Pune, Bengaluru",4-8 Yrs,,Data Analysis | Data Warehousing | Data Analytics | SQL | Data | Analysis | Warehouse | Analytics,,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-tata-consultancy-services-pune-bengaluru-4-to-8-years-040526032274,2026-06-03T20:32:39.770795
717a54a0a2d3,Data Analyst,Kiya.ai,"Hybrid - Bengaluru, Mumbai (All Areas)",3-7 Yrs,,Power Bi | Data Analysis | Tableau | SQL | Capital Market | Investment Banking | Risk Assessment | Risk,,2 weeks ago,https://www.naukri.com/job-listings-data-analyst-kiya-ai-bengaluru-mumbai-all-areas-3-to-7-years-200326006395,2026-06-03T20:32:39.772806
afc55e04d763,Staff Data Analyst,Enphase Energy,Bengaluru,8-12 Yrs,,Automation | Data management | Analytical | Process improvement | Data structures | Information technology | Monitoring | SQL,,3+ weeks ago,https://www.naukri.com/job-listings-staff-data-analyst-enphase-energy-bengaluru-8-to-12-years-080126501434,2026-06-03T20:32:39.774930
caa63801986e,"Auth Fraud Supervisor- Data Analyst, UIDAI/Bengaluru",National Institute for Smart Government (NISG),Bengaluru,6-10 Yrs,,Data Analysis | Fraud Management | Python | SQL | Fraud Analytics | R | Identity fraud | Business Analysis,,1 week ago,https://www.naukri.com/job-listings-auth-fraud-supervisor-data-analyst-uidai-bengaluru-national-institute-for-smart-government-nisg-bengaluru-6-to-10-years-300126034060,2026-06-03T20:32:39.776931
